File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
A_2,40,SupportoBullo1 : Gia Bullo1 hai ragione &#128077; &#128526;,SupportoBullo1 : Yeah Bullo1 you are right &#128077;  &#128526,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,41,Bullo2 : Solo a sentire le parole Vittima e danza mi vien da vomitare,Bullo2 : Just hearing the words Vittima and dance makes me sick,Insult-General_Insult,Harasser,False,False
A_2,42,SupportoBullo1 : Ha ha brava,SupportoBullo1 : Ha Ha good.,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,43,SupportoBullo2 : Ai proprio ragione,SupportoBullo2 : You're right.,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,44,SupportoBullo1 : &#128077; &#128077; &#128077;,SupportoBullo1 : &#128077; &#128077; &#128077;,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,47,"Bullo1 : Anche tu sei uno sfigato , ma come pochi ! !","Bullo1 : You too, you are a loser, like few others! !",Insult-General_Insult,Harasser,False,False
A_2,48,SupportoBullo2 : Grande,SupportoBullo2 : Great,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,49,SupportoBullo1 : Bravodicibene Bullo1,SupportoBullo1 :  you are right Bullo1,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,54,Bullo1 : Tanto non ti caga nessuno,Bullo1 : Nobody gives a shit about you anyway,Curse_or_Exclusion,Harasser,False,False
A_2,56,Vittima &#128378; : tanto non vi volevo . . . e poi non capite nulla di danza,Vittima &#128378;  I didn't want to see you anyway. You don't know anything about dance.,Defense,Victim,False,False
A_2,57,"Bullo1 : ""Non vi volevo"" , ma stai zitto che se fosse per noi saresti già sotto terra .","Bullo1 : ""I didn't want you"", but shut up, if it were up to us you would already be buried.",Threat_or_Blackmail,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Insult-General_Insult,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Insult-General_Insult,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Curse_or_Exclusion,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Curse_or_Exclusion,Harasser,False,False
A_2,61,Bullo1 : Se non vuoi più vederci ucciditi . . .,"Bullo1 : If you don't want to see us anymore, kill yourself . . .",Curse_or_Exclusion,Harasser,False,False
A_2,62,SupportoVittima2 : Tanto a lui non serve la vostra approvazione per fare quello che vuole,SupportoVittima2 : He doesn't need your approval to do what he wants anyway,Defense,Bystander_defender,False,False
A_2,63,SupportoBullo1 : Vai Bullo1 sei un grande,"SupportoBullo1 : Go Bullo1, you're great.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,65,Bullo1 : Ma perché appoggiate sto sifgato,Bullo1 : But why do you support this loser,Insult-General_Insult,Harasser,False,False
A_2,66,SupportoBullo1 : No nn lo so continua cosi Bullo1,"SupportoBullo1 : No I do not know, go on like that Bullo1",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,67,Bullo2 : Io nn sto dicendo che nn deve avere la nostra approvazione ma che in qualunque cosa faccia fa sempre schifo &#128514;,"Bullo2 : I am not saying that he must have our approval but that whatever it does, het always sucks &#128514",Insult-General_Insult,Harasser,False,False
A_2,70,SupportoBullo1 : Ops fa schifo,SupportoBullo1 : Oops it/he sucks,Insult-General_Insult,Bystander_assistant,False,False
A_2,71,Vittima &#128378; : dici che faccio schifo solo perché tu non sai danzare,Vittima &#128378;  You only say I suck because you can't dance.,Defense,Victim,False,False
A_2,73,SupportoBullo3 : Bullo2 hai ragione &#129315; &#129315; &#129315;,SupportoBullo3 : Bullo2 you are right &#129315;  &#129315;,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,77,SupportoBullo3 : Ecco se nn sai stai zitto &#128566;,"SupportoBullo3 : if you don't know, shut up &#128566",Curse_or_Exclusion,Bystander_assistant,False,False
A_2,79,Bullo1 : Mi piacerebbe solo pestarti,Bullo1 : I'd just like to beat you up.,Threat_or_Blackmail,Harasser,False,False
A_2,83,SupportoBullo1 : &#128169; &#128169;,SupportoBullo1 : &#128169; &#128169;,Insult-General_Insult,Bystander_assistant,False,False
A_2,85,SupportoBullo1 : Caccacacca,SupportoBullo1 :  Shit,Insult-General_Insult,Bystander_assistant,False,False
A_2,87,"Vittima &#128378; : grandi , come siete simpatici ! ! !","Vittima &#128378; : Great, how nice you are! ! !",Insult-General_Insult,Victim,True,False
A_2,88,SupportoBullo3 : E vabbè nn è colpa mia se ha ragione &#128514; &#128514;,"SupportoBullo3 : Well,  it is not my fault if he is right &#128514;  &#128514;",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,92,Bullo1 : Tu sei simpatico come una sprangate sui denti,Bullo1 : You're as pleasant as brass knuckles hitting your teeth.,Insult-General_Insult,Harasser,False,False
A_2,95,SupportoBullo1 : O come la giunta sotto la scarpa,SupportoBullo1 : It's like the seam under your shoe.,Insult-General_Insult,Bystander_assistant,False,False
A_2,96,SupportoBullo3 : Oppure la ciunga sotto il banco &#128514; &#128514; &#128514; &#128514;,SupportoBullo3 : Or the chewing gum under the desk &#128514; &#128514; &#128514; &#128514;,Insult-General_Insult,Bystander_assistant,False,False
A_2,104,"Bullo1 : Uno sfigato , proprio come te ! &#128521;","Bullo1 : A loser, just like you! &#128521;",Insult-General_Insult,Harasser,False,False
A_2,106,Vittima &#128378; : grande . comunque adesso vado ad allenarmi . . . chi se ne frega di quello che dite voi . Ci sentiamo domani . . . .,"Vittima &#128378;  Great. Anyway, I'm going to practice now. . I don't care what you say. I'll talk to you tomorrow. . . .",Defense,Victim,False,False
A_2,109,"Bullo1 : Vai vai , magari non tornare .","Bullo1 : Go go, don't come back maybe.",Curse_or_Exclusion,Harasser,False,False
A_2,112,SupportoVittima3 : Grande . Sabato sarai bravissimo se continui di così,SupportoVittima3 : Great . Saturday you'll be great if you continue like this,Defense,Bystander_defender,False,False
A_2,114,Vittima &#128378; : Non importa cosa dicono gli altri,Vittima &#128378;  : No matter what anyone says,Defense,Victim,False,False
A_2,115,SupportoVittima3 : Tu devi fare quello che ti piace,SupportoVittima3 : You have to do what you like.,Defense,Bystander_defender,False,False
A_2,118,"Bullo1 : Ma chissenefrega . Non rovineremo la tua passione , ma rovineremo la tua vita !","Bullo1 :  who cares anyway. We won't ruin your passion, but we will ruin your life!",Threat_or_Blackmail,Harasser,False,False
A_2,119,Bullo1 : Anche perché non ti caga nessuno,Bullo1 : Also because nobody gives a shit about you,Curse_or_Exclusion,Harasser,False,False
A_2,120,Vittima &#128378; : Non è vero sei solo invidioso,Vittima &#128378;  : You're just jealous.,Defense,Victim,False,False
A_2,122,Bullo1 : Tu non sei mai stato amico di nessuno,Bullo1 : You have never been a friend to anyone.,Curse_or_Exclusion,Harasser,False,False
A_2,126,Bullo1 : Ahhahaha finochietto,Bullo1 : Ahhaha little fag,Insult-Discrimination-Sexism,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Threat_or_Blackmail,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Threat_or_Blackmail,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Curse_or_Exclusion,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Curse_or_Exclusion,Harasser,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Insult-General_Insult,Bystander_assistant,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Insult-General_Insult,Bystander_assistant,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,130,Bullo2 : Ma se quello che gli piace lo rovina ( lui rovina la danza ),Bullo2 :  he ruins what  he likes (he ruins the dance),Defamation,Harasser,False,False
A_2,131,Bullo2 : Ciao sfigato &#128514;,Bullo2 : Hi loser &#128514,Insult-General_Insult,Harasser,False,False
A_2,132,Vittima &#128378; : Non sono sfigato,Vittima &#128378;  : I am not a loser,Defense,Victim,False,False
A_2,136,Bullo2 : Che bravo bimbo &#128514;,Bullo2 : What a good little boy &#128514,Insult-General_Insult,Harasser,True,False
A_2,138,Bullo2 : Anzi no che bravo sfigato,"Bullo2 : Actually no, such a good loser",Insult-General_Insult,Harasser,False,False
A_2,143,SupportoBullo2 : &#128169;,SupportoBullo2 : &#128169,Insult-General_Insult,Bystander_assistant,False,False
A_2,150,Bullo2 : Fai schifo,Bullo2 : You suck,Insult-General_Insult,Harasser,False,False
A_2,151,Bullo2 : Nn voglio vederti,Bullo2 : I don't want to see you,Curse_or_Exclusion,Harasser,False,False
A_2,153,Vittima &#128378; : O perché siete invidiosi ?,Vittima &#128378;  : Or because you're jealous?,Defense,Victim,False,False
A_2,154,Bullo2 : Invidiosi di una merda che senso ha ? &#128514;,"Bullo2 : Jealous of a piece of shit, does that make sense? &#128514",Insult-General_Insult,Harasser,False,False
A_2,156,Bullo2 : Da principessina,Bullo2 : Like a little princess,Insult-Discrimination-Sexism,Harasser,False,False
A_2,160,Bullo2 : No perché faccio hip hop cretino,Bullo2 : No because I dance  hip hop idiot,Insult-General_Insult,Harasser,False,False
A_2,162,Bullo2 : Si ma danza classica è da femminuccia come te,"Bullo2 : Yes, but ballet is for sissies like you.",Insult-Discrimination-Sexism,Harasser,False,False
A_2,163,Vittima &#128378; : Non è proprio vero,Vittima &#128378;  : It's not really true.,Defense,Victim,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Defense,Bystander_defender,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Defense,Bystander_defender,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Insult-General_Insult,Bystander_defender,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Insult-General_Insult,Bystander_defender,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Insult-General_Insult,Harasser,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Insult-General_Insult,Harasser,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Curse_or_Exclusion,Harasser,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Curse_or_Exclusion,Harasser,False,False
A_2,168,Bullo1 : Non concluderai mai niente nella vita .,Bullo1 : You'll never accomplish anything in life .,Curse_or_Exclusion,Harasser,False,False
A_2,170,Bullo1 : Sei un impiastro,Bullo1 : You're a nuisance,Insult-General_Insult,Harasser,False,False
A_2,171,Vittima &#128378; : Ms pensa per te,Vittima &#128378;  : But worry about yourself,Defense,Victim,False,False
A_2,176,Bullo1 : Tu non diventerai famoso,Bullo1 : You won't become famous,Curse_or_Exclusion,Harasser,False,False
A_2,177,Bullo1 : Sfigato inutile,Bullo1 : Useless loser,Insult-General_Insult,Harasser,False,False
A_2,185,Bullo1 : Io so menarti,Bullo1 : I can beat you up,Threat_or_Blackmail,Harasser,False,False
A_2,186,SupportoBullo2 : Bella questa,SupportoBullo2 : Nice one,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,187,"Vittima &#128378; : Bravo , voglio vedere","Vittima &#128378; :  Good boy, I want to see",Defense,Victim,False,False
A_2,191,Bullo1 : Potresti finire male,Bullo1 : You could end up badly,Threat_or_Blackmail,Harasser,False,False
A_2,192,Vittima &#128378; : Sicuro sono più atletico e so schivarti,Vittima &#128378;  : I'm more athletic and I can dodge you.,Defense,Victim,False,False
A_2,201,Vittima &#128378; : Comunque ho deciso che parlerò con qualcuno delle vostre offese,"Vittima &#128378;  : Anyway, I've decided that I'll talk to someone about your insults.",Threat_or_Blackmail,Victim,False,False
A_2,202,Vittima &#128378; : Avete rotto,Vittima &#128378;  : You are bothering ,Insult-General_Insult,Victim,False,False
A_2,203,"Bullo1 : Parla pure , sfigato","Bullo1 : Go ahead and talk, loser",Threat_or_Blackmail,Harasser,False,False
A_2,204,Vittima &#128378; : Sì poi vediamo cosa fai,Vittima &#128378;  : Yes then let's see what you do,Threat_or_Blackmail,Victim,False,False
A_2,206,Bullo1 : Ma stai zitto,Bullo1 : Shut up!,Curse_or_Exclusion,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Threat_or_Blackmail,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Threat_or_Blackmail,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Insult-General_Insult,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Insult-General_Insult,Harasser,False,False
A_2,208,Vittima &#128378; : Non puoi trattarmi così solo perché mi piace ballare,Vittima &#128378;  : You can't treat me like this just because I like to dance.,Defense,Victim,False,False
A_2,209,Vittima &#128378; : Ma che ho fatto di male,Vittima &#128378;  : What did I do wrong?,Defense,Victim,False,False
A_2,210,Bullo1 : Sei nato,Bullo1 : You were born,Curse_or_Exclusion,Harasser,False,False
A_2,211,SupportoVittima2 : Cavolo vacci piano,"SupportoVittima2 : Damn, take it easy.",Defense,Bystander_defender,False,False
A_2,214,Bullo1 : Ma che schifo,Bullo1 : That’s gross,Other,Harasser,False,False
